Grapheme	IPA	SCA	Languages	FREQUENCY	EXAMPLES	CODEPOINTS
^tijd$	t ɛi t	T E T	Dutch	1	tijd	U+005E U+0074 U+0069 U+006A U+0064 U+0024
^dief$	d iː f	T I B	Dutch	1	dief	U+005E U+0064 U+0069 U+0065 U+0066 U+0024
^dik$	d ɪ k	T I K	Dutch	1	dik	U+005E U+0064 U+0069 U+006B U+0024
^tin$	t ɪ n	T I N	Dutch	1	tin	U+005E U+0074 U+0069 U+006E U+0024
^ding$	d ɪ ŋ	T I N	Dutch	1	ding	U+005E U+0064 U+0069 U+006E U+0067 U+0024
^tien$	t iː n	T I N	Dutch	1	tien	U+005E U+0074 U+0069 U+0065 U+006E U+0024
^diep$	d iː p	T I P	Dutch	1	diep	U+005E U+0064 U+0069 U+0065 U+0070 U+0024
^dier$	d iː r	T I R	Dutch	1	dier	U+005E U+0064 U+0069 U+0065 U+0072 U+0024
^drie$	d r iː	T R I	Dutch	1	drie	U+005E U+0064 U+0072 U+0069 U+0065 U+0024
^doof$	d oː f	T U B	Dutch	1	doof	U+005E U+0064 U+006F U+006F U+0066 U+0024
^duif$	d œy f	T U B	Dutch	1	duif	U+005E U+0064 U+0075 U+0069 U+0066 U+0024
^dom$	d ɔ m	T U M	Dutch	1	dom	U+005E U+0064 U+006F U+006D U+0024
^duim$	d œy m	T U M	Dutch	1	duim	U+005E U+0064 U+0075 U+0069 U+006D U+0024
^tong$	t ɔ ŋ	T U N	Dutch	1	tong	U+005E U+0074 U+006F U+006E U+0067 U+0024
^tuin$	t œy n	T U N	Dutch	1	tuin	U+005E U+0074 U+0075 U+0069 U+006E U+0024
^top$	t ɔ p	T U P	Dutch	1	top	U+005E U+0074 U+006F U+0070 U+0024
^deur$	d øː r	T U R	Dutch	1	deur	U+005E U+0064 U+0065 U+0075 U+0072 U+0024
^door$	d oː r	T U R	Dutch	1	door	U+005E U+0064 U+006F U+006F U+0072 U+0024
^dood$	d oː t	T U T	Dutch	1	dood	U+005E U+0064 U+006F U+006F U+0064 U+0024
^twee$	t ʋ eː	T W E	Dutch	1	twee	U+005E U+0074 U+0077 U+0065 U+0065 U+0024
^dun$	d ʏ n	T Y N	Dutch	1	dun	U+005E U+0064 U+0075 U+006E U+0024
^doen$	d uː n	T Y N	Dutch	1	doen	U+005E U+0064 U+006F U+0065 U+006E U+0024
^duur$	d yː r	T Y R	Dutch	1	duur	U+005E U+0064 U+0075 U+0075 U+0072 U+0024
^oven$	oː v ə	U B E	Dutch	1	oven	U+005E U+006F U+0076 U+0065 U+006E U+0024
^olie$	oː l iː	U L I	Dutch	1	olie	U+005E U+006F U+006C U+0069 U+0065 U+0024
^wang$	ʋ ɑ ŋ	W A N	Dutch	1	wang	U+005E U+0077 U+0061 U+006E U+0067 U+0024
^waar$	ʋ aː r	W A R	Dutch	2	waar;waar	U+005E U+0077 U+0061 U+0061 U+0072 U+0024
^wat$	ʋ ɑ t	W A T	Dutch	1	wat	U+005E U+0077 U+0061 U+0074 U+0024
^woud$	ʋ ɑu t	W A T	Dutch	1	woud	U+005E U+0077 U+006F U+0075 U+0064 U+0024
^weg$	ʋ ɛ x	W E G	Dutch	1	weg	U+005E U+0077 U+0065 U+0067 U+0024
^week$	ʋ eː k	W E K	Dutch	1	week	U+005E U+0077 U+0065 U+0065 U+006B U+0024
^wijn$	ʋ ɛi n	W E N	Dutch	1	wijn	U+005E U+0077 U+0069 U+006A U+006E U+0024
^web$	ʋ ɛ p	W E P	Dutch	1	web	U+005E U+0077 U+0065 U+0062 U+0024
^weer$	ʋ eː r	W E R	Dutch	2	weer;weer	U+005E U+0077 U+0065 U+0065 U+0072 U+0024
^wees$	ʋ eː s	W E S	Dutch	1	wees	U+005E U+0077 U+0065 U+0065 U+0073 U+0024
^wijs$	ʋ ɛi s	W E S	Dutch	2	wijs;wijs	U+005E U+0077 U+0069 U+006A U+0073 U+0024
^wet$	ʋ ɛ t	W E T	Dutch	1	wet	U+005E U+0077 U+0065 U+0074 U+0024
^wijd$	ʋ ɛi t	W E T	Dutch	1	wijd	U+005E U+0077 U+0069 U+006A U+0064 U+0024
^wiel$	ʋ iː l	W I L	Dutch	1	wiel	U+005E U+0077 U+0069 U+0065 U+006C U+0024
^wit$	ʋ ɪ t	W I T	Dutch	1	wit	U+005E U+0077 U+0069 U+0074 U+0024
^wol$	ʋ ɔ l	W U L	Dutch	1	wol	U+005E U+0077 U+006F U+006C U+0024
^akker$	ɑ k ə r	A K E R	Dutch	1	akker	U+005E U+0061 U+006B U+006B U+0065 U+0072 U+0024
^alleen$	ɑ l eː n	A L E N	Dutch	1	alleen	U+005E U+0061 U+006C U+006C U+0065 U+0065 U+006E U+0024
^angst$	ɑ ŋ s t	A N S T	Dutch	1	angst	U+005E U+0061 U+006E U+0067 U+0073 U+0074 U+0024
^arts$	ɑ r t s	A R T S	Dutch	1	arts	U+005E U+0061 U+0072 U+0074 U+0073 U+0024
^ader$	aː d ə r	A T E R	Dutch	1	ader	U+005E U+0061 U+0064 U+0065 U+0072 U+0024
^vallei$	v ɑ l ɛi	B A L E	Dutch	1	vallei	U+005E U+0076 U+0061 U+006C U+006C U+0065 U+0069 U+0024
^vallen$	v ɑ l ə	B A L E	Dutch	1	vallen	U+005E U+0076 U+0061 U+006C U+006C U+0065 U+006E U+0024
^vangen$	v ɑ ŋ ə	B A N E	Dutch	2	vangen;vangen	U+005E U+0076 U+0061 U+006E U+0067 U+0065 U+006E U+0024
^vouwen$	v ɑu ʋ ə	B A W E	Dutch	1	vouwen	U+005E U+0076 U+006F U+0075 U+0077 U+0065 U+006E U+0024
^vegen$	v eː ɣ ə	B E G E	Dutch	1	vegen	U+005E U+0076 U+0065 U+0067 U+0065 U+006E U+0024
^vellen$	v ɛ l ə	B E L E	Dutch	1	vellen	U+005E U+0076 U+0065 U+006C U+006C U+0065 U+006E U+0024
^veld$	v ɛ l t	B E L T	Dutch	1	veld	U+005E U+0076 U+0065 U+006C U+0064 U+0024
^verf$	v ɛ r f	B E R B	Dutch	1	verf	U+005E U+0076 U+0065 U+0072 U+0066 U+0024
^villen$	v ɪ l ə	B I L E	Dutch	1	villen	U+005E U+0076 U+0069 U+006C U+006C U+0065 U+006E U+0024
^film$	f ɪ l m	B I L M	Dutch	1	film	U+005E U+0066 U+0069 U+006C U+006D U+0024
^vilt$	v ɪ l t	B I L T	Dutch	1	vilt	U+005E U+0076 U+0069 U+006C U+0074 U+0024
^fiets$	f iː t s	B I T S	Dutch	1	fiets	U+005E U+0066 U+0069 U+0065 U+0074 U+0073 U+0024
^vlak$	v l ɑ k	B L A K	Dutch	1	vlak	U+005E U+0076 U+006C U+0061 U+006B U+0024
^vlam$	v l ɑ m	B L A M	Dutch	1	vlam	U+005E U+0076 U+006C U+0061 U+006D U+0024
^fles$	f l ɛ s	B L E S	Dutch	1	fles	U+005E U+0066 U+006C U+0065 U+0073 U+0024
^vlees$	v l eː s	B L E S	Dutch	2	vlees;vlees	U+005E U+0076 U+006C U+0065 U+0065 U+0073 U+0024
^vlieg$	v l iː x	B L I G	Dutch	1	vlieg	U+005E U+0076 U+006C U+0069 U+0065 U+0067 U+0024
^vlot$	v l ɔ t	B L U T	Dutch	1	vlot	U+005E U+0076 U+006C U+006F U+0074 U+0024
^fluit$	f l œy t	B L U T	Dutch	1	fluit	U+005E U+0066 U+006C U+0075 U+0069 U+0074 U+0024
^vloer$	v l uː r	B L Y R	Dutch	1	vloer	U+005E U+0076 U+006C U+006F U+0065 U+0072 U+0024
^vloed$	v l uː t	B L Y T	Dutch	1	vloed	U+005E U+0076 U+006C U+006F U+0065 U+0064 U+0024
^vrouw$	v r ɑu ʋ	B R A W	Dutch	3	vrouw;vrouw;vrouw	U+005E U+0076 U+0072 U+006F U+0075 U+0077 U+0024
^fruit$	f r œy t	B R U T	Dutch	1	fruit	U+005E U+0066 U+0072 U+0075 U+0069 U+0074 U+0024
^vroeg$	v r uː x	B R Y G	Dutch	1	vroeg	U+005E U+0076 U+0072 U+006F U+0065 U+0067 U+0024
^veulen$	v øː l ə	B U L E	Dutch	1	veulen	U+005E U+0076 U+0065 U+0075 U+006C U+0065 U+006E U+0024
^vore$	v oː r ə	B U R E	Dutch	1	vore	U+005E U+0076 U+006F U+0072 U+0065 U+0024
^vork$	v ɔ r k	B U R K	Dutch	2	vork;vork	U+005E U+0076 U+006F U+0072 U+006B U+0024
^voelen$	v uː l ə	B Y L E	Dutch	1	voelen	U+005E U+0076 U+006F U+0065 U+006C U+0065 U+006E U+0024
^eikel$	ɛi k ə l	E K E L	Dutch	1	eikel	U+005E U+0065 U+0069 U+006B U+0065 U+006C U+0024
^einde$	ɛi n d ə	E N T E	Dutch	2	einde;einde	U+005E U+0065 U+0069 U+006E U+0064 U+0065 U+0024
^ezel$	eː z ə l	E S E L	Dutch	1	ezel	U+005E U+0065 U+007A U+0065 U+006C U+0024
^ijzer$	ɛi z ə r	E S E R	Dutch	1	ijzer	U+005E U+0069 U+006A U+007A U+0065 U+0072 U+0024
^etter$	ɛ t ə r	E T E R	Dutch	1	etter	U+005E U+0065 U+0074 U+0074 U+0065 U+0072 U+0024
^gans$	x ɑ n s	G A N S	Dutch	1	gans	U+005E U+0067 U+0061 U+006E U+0073 U+0024
^gast$	x ɑ s t	G A S T	Dutch	1	gast	U+005E U+0067 U+0061 U+0073 U+0074 U+0024
^geven$	x eː v ə	G E B E	Dutch	1	geven	U+005E U+0067 U+0065 U+0076 U+0065 U+006E U+0024
^geld$	x ɛ l t	G E L T	Dutch	1	geld	U+005E U+0067 U+0065 U+006C U+0064 U+0024
^geest$	x eː s t	G E S T	Dutch	2	geest;geest	U+005E U+0067 U+0065 U+0065 U+0073 U+0074 U+0024
^getij(de)$	x ə t ɛi	G E T E	Dutch	1	getij(de)	U+005E U+0067 U+0065 U+0074 U+0069 U+006A U+0028 U+0064 U+0065 U+0029 U+0024
^geeuwen$	x eː ʋ ə	G E W E	Dutch	1	geeuwen	U+005E U+0067 U+0065 U+0065 U+0075 U+0077 U+0065 U+006E U+0024
^gissen$	x iː s ə	G I S E	Dutch	1	gissen	U+005E U+0067 U+0069 U+0073 U+0073 U+0065 U+006E U+0024
^gieten$	x iː t ə	G I T E	Dutch	1	gieten	U+005E U+0067 U+0069 U+0065 U+0074 U+0065 U+006E U+0024
^glas$	x l ɑ s	G L A S	Dutch	1	glas	U+005E U+0067 U+006C U+0061 U+0073 U+0024
^glad$	x l ɑ t	G L A T	Dutch	1	glad	U+005E U+0067 U+006C U+0061 U+0064 U+0024
^graf$	x r ɑ f	G R A B	Dutch	1	graf	U+005E U+0067 U+0072 U+0061 U+0066 U+0024
^graan$	x r aː n	G R A N	Dutch	1	graan	U+005E U+0067 U+0072 U+0061 U+0061 U+006E U+0024
^gras$	x r ɑ s	G R A S	Dutch	1	gras	U+005E U+0067 U+0072 U+0061 U+0073 U+0024
^grot$	x r ɔ t	G R U T	Dutch	1	grot	U+005E U+0067 U+0072 U+006F U+0074 U+0024
^groot$	x r oː t	G R U T	Dutch	2	groot;groot	U+005E U+0067 U+0072 U+006F U+006F U+0074 U+0024
^groen$	x r uː n	G R Y N	Dutch	1	groen	U+005E U+0067 U+0072 U+006F U+0065 U+006E U+0024
^gooien$	x oː j ə	G U J E	Dutch	1	gooien	U+005E U+0067 U+006F U+006F U+0069 U+0065 U+006E U+0024
^golf$	x ɔ l f	G U L B	Dutch	1	golf	U+005E U+0067 U+006F U+006C U+0066 U+0024
^haven$	h aː v ə	H A B E	Dutch	1	haven	U+005E U+0068 U+0061 U+0076 U+0065 U+006E U+0024
^hakken$	h ɑ k ə	H A K E	Dutch	1	hakken	U+005E U+0068 U+0061 U+006B U+006B U+0065 U+006E U+0024
^hals$	h ɑ l s	H A L S	Dutch	1	hals	U+005E U+0068 U+0061 U+006C U+0073 U+0024
^hand$	h ɑ n t	H A N T	Dutch	1	hand	U+005E U+0068 U+0061 U+006E U+0064 U+0024
^hark$	h ɑ r k	H A R K	Dutch	1	hark	U+005E U+0068 U+0061 U+0072 U+006B U+0024
^hard$	h ɑ r t	H A R T	Dutch	1	hard	U+005E U+0068 U+0061 U+0072 U+0064 U+0024
^hart$	h ɑ r t	H A R T	Dutch	1	hart	U+005E U+0068 U+0061 U+0072 U+0074 U+0024
^haard$	h aː r t	H A R T	Dutch	1	haard	U+005E U+0068 U+0061 U+0061 U+0072 U+0064 U+0024
^haten$	h aː t ə	H A T E	Dutch	1	haten	U+005E U+0068 U+0061 U+0074 U+0065 U+006E U+0024
^houden$	h ɑu d ə	H A T E	Dutch	1	houden	U+005E U+0068 U+006F U+0075 U+0064 U+0065 U+006E U+0024
^heks$	h ɛ k s	H E K S	Dutch	1	heks	U+005E U+0068 U+0065 U+006B U+0073 U+0024
^helm$	h ɛ l m	H E L M	Dutch	1	helm	U+005E U+0068 U+0065 U+006C U+006D U+0024
^hemd$	h ɛ m t	H E M T	Dutch	1	hemd	U+005E U+0068 U+0065 U+006D U+0064 U+0024
^hebben$	h ɛ b ə	H E P E	Dutch	1	hebben	U+005E U+0068 U+0065 U+0062 U+0062 U+0065 U+006E U+0024
^hert$	h ɛ r t	H E R T	Dutch	1	hert	U+005E U+0068 U+0065 U+0072 U+0074 U+0024
^hikken$	h ɪ k ə	H I K E	Dutch	1	hikken	U+005E U+0068 U+0069 U+006B U+006B U+0065 U+006E U+0024
^hoofd$	h oː f t	H U B T	Dutch	1	hoofd	U+005E U+0068 U+006F U+006F U+0066 U+0064 U+0024
^huilen$	h œy l ə	H U L E	Dutch	2	huilen;huilen	U+005E U+0068 U+0075 U+0069 U+006C U+0065 U+006E U+0024
^hond$	h ɔ n t	H U N T	Dutch	1	hond	U+005E U+0068 U+006F U+006E U+0064 U+0024
^hopen$	h oː p ə	H U P E	Dutch	1	hopen	U+005E U+0068 U+006F U+0070 U+0065 U+006E U+0024
^horen$	h oː r ə	H U R E	Dutch	1	horen	U+005E U+0068 U+006F U+0072 U+0065 U+006E U+0024
^hoorn$	h oː r n	H U R N	Dutch	2	hoorn;hoorn	U+005E U+0068 U+006F U+006F U+0072 U+006E U+0024
^jagen$	j aː ɣ ə	J A G E	Dutch	1	jagen	U+005E U+006A U+0061 U+0067 U+0065 U+006E U+0024
^jongen$	j ɔ ŋ ə	J U N E	Dutch	1	jongen	U+005E U+006A U+006F U+006E U+0067 U+0065 U+006E U+0024
^juist$	j œy s t	J U S T	Dutch	1	juist	U+005E U+006A U+0075 U+0069 U+0073 U+0074 U+0024
^jullie$	j ʏ l iː	J Y L I	Dutch	1	jullie	U+005E U+006A U+0075 U+006C U+006C U+0069 U+0065 U+0024
^jurk$	j ʏ r k	J Y R K	Dutch	1	jurk	U+005E U+006A U+0075 U+0072 U+006B U+0024
^kalf$	k ɑ l f	K A L B	Dutch	1	kalf	U+005E U+006B U+0061 U+006C U+0066 U+0024
^kalm$	k ɑ l m	K A L M	Dutch	1	kalm	U+005E U+006B U+0061 U+006C U+006D U+0024
^kamp$	k ɑ m p	K A M P	Dutch	1	kamp	U+005E U+006B U+0061 U+006D U+0070 U+0024
^kant$	k ɑ n t	K A N T	Dutch	2	kant;kant	U+005E U+006B U+0061 U+006E U+0074 U+0024
^kano$	k aː n oː	K A N U	Dutch	1	kano	U+005E U+006B U+0061 U+006E U+006F U+0024
^kaars$	k aː r s	K A R S	Dutch	1	kaars	U+005E U+006B U+0061 U+0061 U+0072 U+0073 U+0024
^kauwen$	k ɑu ʋ ə	K A W E	Dutch	1	kauwen	U+005E U+006B U+0061 U+0075 U+0077 U+0065 U+006E U+0024
^kijken$	k ɛi k ə	K E K E	Dutch	1	kijken	U+005E U+006B U+0069 U+006A U+006B U+0065 U+006E U+0024
^kerk$	k ɛ r k	K E R K	Dutch	1	kerk	U+005E U+006B U+0065 U+0072 U+006B U+0024
^keten$	k eː t ə	K E T E	Dutch	1	keten	U+005E U+006B U+0065 U+0074 U+0065 U+006E U+0024
^kind$	k ɪ n t	K I N T	Dutch	2	kind;kind	U+005E U+006B U+0069 U+006E U+0064 U+0024
^kiezen$	k iː z ə	K I S E	Dutch	1	kiezen	U+005E U+006B U+0069 U+0065 U+007A U+0065 U+006E U+0024
^klaar$	k l aː r	K L A R	Dutch	1	klaar	U+005E U+006B U+006C U+0061 U+0061 U+0072 U+0024
^klauw$	k l ɑu ʋ	K L A W	Dutch	1	klauw	U+005E U+006B U+006C U+0061 U+0075 U+0077 U+0024
^klein$	k l ɛi n	K L E N	Dutch	1	klein	U+005E U+006B U+006C U+0065 U+0069 U+006E U+0024
^klif$	k l ɪ f	K L I B	Dutch	1	klif	U+005E U+006B U+006C U+0069 U+0066 U+0024
^klok$	k l ɔ k	K L U K	Dutch	1	klok	U+005E U+006B U+006C U+006F U+006B U+0024
^kleur$	k l øː r	K L U R	Dutch	1	kleur	U+005E U+006B U+006C U+0065 U+0075 U+0072 U+0024
^knoop$	k n oː p	K N U P	Dutch	2	knoop;knoop	U+005E U+006B U+006E U+006F U+006F U+0070 U+0024
^kraag$	k r aː x	K R A G	Dutch	1	kraag	U+005E U+006B U+0072 U+0061 U+0061 U+0067 U+0024
^kraai$	k r aː j	K R A J	Dutch	1	kraai	U+005E U+006B U+0072 U+0061 U+0061 U+0069 U+0024
^kraal$	k r aː l	K R A L	Dutch	1	kraal	U+005E U+006B U+0072 U+0061 U+0061 U+006C U+0024
^kraan$	k r aː n	K R A N	Dutch	1	kraan	U+005E U+006B U+0072 U+0061 U+0061 U+006E U+0024
^kruik$	k r œy k	K R U K	Dutch	1	kruik	U+005E U+006B U+0072 U+0075 U+0069 U+006B U+0024
^krom$	k r ɔ m	K R U M	Dutch	1	krom	U+005E U+006B U+0072 U+006F U+006D U+0024
^krop$	k r ɔ p	K R U P	Dutch	1	krop	U+005E U+006B U+0072 U+006F U+0070 U+0024
^kruis$	k r œy s	K R U S	Dutch	1	kruis	U+005E U+006B U+0072 U+0075 U+0069 U+0073 U+0024
^koffie$	k ɔ f iː	K U B I	Dutch	1	koffie	U+005E U+006B U+006F U+0066 U+0066 U+0069 U+0065 U+0024
^koken$	k oː k ə	K U K E	Dutch	2	koken;koken	U+005E U+006B U+006F U+006B U+0065 U+006E U+0024
^keuken$	k øː k ə	K U K E	Dutch	1	keuken	U+005E U+006B U+0065 U+0075 U+006B U+0065 U+006E U+0024
^kuiken$	k œy k ə	K U K E	Dutch	1	kuiken	U+005E U+006B U+0075 U+0069 U+006B U+0065 U+006E U+0024
^komen$	k oː m ə	K U M E	Dutch	1	komen	U+005E U+006B U+006F U+006D U+0065 U+006E U+0024
^kopen$	k oː p ə	K U P E	Dutch	1	kopen	U+005E U+006B U+006F U+0070 U+0065 U+006E U+0024
^kort$	k ɔ r t	K U R T	Dutch	1	kort	U+005E U+006B U+006F U+0072 U+0074 U+0024
^kussen$	k ʏ s ə	K Y S E	Dutch	2	kussen;kussen	U+005E U+006B U+0075 U+0073 U+0073 U+0065 U+006E U+0024
^lachen$	l ɑ x ə	L A G E	Dutch	1	lachen	U+005E U+006C U+0061 U+0063 U+0068 U+0065 U+006E U+0024
^lamp$	l ɑ m p	L A M P	Dutch	1	lamp	U+005E U+006C U+0061 U+006D U+0070 U+0024
^land$	l ɑ n t	L A N T	Dutch	2	land;land	U+005E U+006C U+0061 U+006E U+0064 U+0024
^laars$	l aː r s	L A R S	Dutch	1	laars	U+005E U+006C U+0061 U+0061 U+0072 U+0073 U+0024
^lasso$	l ɑ s oː	L A S U	Dutch	1	lasso	U+005E U+006C U+0061 U+0073 U+0073 U+006F U+0024
^leven$	l eː v ə	L E B E	Dutch	2	leven;leven	U+005E U+006C U+0065 U+0076 U+0065 U+006E U+0024
^leggen$	l ɛ ɣ ə	L E G E	Dutch	1	leggen	U+005E U+006C U+0065 U+0067 U+0067 U+0065 U+006E U+0024
^lijken$	l ɛi k ə	L E K E	Dutch	1	lijken	U+005E U+006C U+0069 U+006A U+006B U+0065 U+006E U+0024
^lenen$	l eː n ə	L E N E	Dutch	2	lenen;lenen	U+005E U+006C U+0065 U+006E U+0065 U+006E U+0024
^leren$	l eː r ə	L E R E	Dutch	1	leren	U+005E U+006C U+0065 U+0072 U+0065 U+006E U+0024
^lezen$	l eː z ə	L E S E	Dutch	1	lezen	U+005E U+006C U+0065 U+007A U+0065 U+006E U+0024
^leiden$	l ɛi d ə	L E T E	Dutch	1	leiden	U+005E U+006C U+0065 U+0069 U+0064 U+0065 U+006E U+0024
^liegen$	l iː ɣ ə	L I G E	Dutch	1	liegen	U+005E U+006C U+0069 U+0065 U+0067 U+0065 U+006E U+0024
^licht$	l ɪ x t	L I G T	Dutch	3	licht;licht;licht	U+005E U+006C U+0069 U+0063 U+0068 U+0074 U+0024
^likken$	l ɪ k ə	L I K E	Dutch	1	likken	U+005E U+006C U+0069 U+006B U+006B U+0065 U+006E U+0024
^linnen$	l ɪ n ə	L I N E	Dutch	1	linnen	U+005E U+006C U+0069 U+006E U+006E U+0065 U+006E U+0024
^looien$	l oː j ə	L U J E	Dutch	1	looien	U+005E U+006C U+006F U+006F U+0069 U+0065 U+006E U+0024
^lopen$	l oː p ə	L U P E	Dutch	1	lopen	U+005E U+006C U+006F U+0070 U+0065 U+006E U+0024
^lucht$	l ʏ x t	L Y G T	Dutch	1	lucht	U+005E U+006C U+0075 U+0063 U+0068 U+0074 U+0024
^lunch$	l ʏ n ʃ	L Y N S	Dutch	1	lunch	U+005E U+006C U+0075 U+006E U+0063 U+0068 U+0024
^maaien$	m aː j ə	M A J E	Dutch	1	maaien	U+005E U+006D U+0061 U+0061 U+0069 U+0065 U+006E U+0024
^maïs$	m ɑ j s	M A J S	Dutch	1	maïs	U+005E U+006D U+0061 U+00EF U+0073 U+0024
^maken$	m aː k ə	M A K E	Dutch	1	maken	U+005E U+006D U+0061 U+006B U+0065 U+006E U+0024
^malen$	m aː l ə	M A L E	Dutch	1	malen	U+005E U+006D U+0061 U+006C U+0065 U+006E U+0024
^mand$	m ɑ n t	M A N T	Dutch	1	mand	U+005E U+006D U+0061 U+006E U+0064 U+0024
^maand$	m aː n t	M A N T	Dutch	1	maand	U+005E U+006D U+0061 U+0061 U+006E U+0064 U+0024
^mast$	m ɑ s t	M A S T	Dutch	1	mast	U+005E U+006D U+0061 U+0073 U+0074 U+0024
^melk$	m ɛ l k	M E L K	Dutch	1	melk	U+005E U+006D U+0065 U+006C U+006B U+0024
^menen$	m eː n ə	M E N E	Dutch	1	menen	U+005E U+006D U+0065 U+006E U+0065 U+006E U+0024
^mens$	m ɛ n s	M E N S	Dutch	1	mens	U+005E U+006D U+0065 U+006E U+0073 U+0024
^merrie$	m ɛ r iː	M E R I	Dutch	1	merrie	U+005E U+006D U+0065 U+0072 U+0072 U+0069 U+0065 U+0024
^mede$	m eː d ə	M E T E	Dutch	1	mede	U+005E U+006D U+0065 U+0064 U+0065 U+0024
^meten$	m eː t ə	M E T E	Dutch	1	meten	U+005E U+006D U+0065 U+0074 U+0065 U+006E U+0024
^milt$	m ɪ l t	M I L T	Dutch	1	milt	U+005E U+006D U+0069 U+006C U+0074 U+0024
^missen$	m ɪ s ə	M I S E	Dutch	1	missen	U+005E U+006D U+0069 U+0073 U+0073 U+0065 U+006E U+0024
^mist$	m ɪ s t	M I S T	Dutch	1	mist	U+005E U+006D U+0069 U+0073 U+0074 U+0024
^midden$	m ɪ d ə	M I T E	Dutch	1	midden	U+005E U+006D U+0069 U+0064 U+0064 U+0065 U+006E U+0024
^molen$	m oː l ə	M U L E	Dutch	1	molen	U+005E U+006D U+006F U+006C U+0065 U+006E U+0024
^mond$	m ɔ n t	M U N T	Dutch	1	mond	U+005E U+006D U+006F U+006E U+0064 U+0024
^moord$	m oː r t	M U R T	Dutch	1	moord	U+005E U+006D U+006F U+006F U+0072 U+0064 U+0024
^munt$	m ʏ n t	M Y N T	Dutch	1	munt	U+005E U+006D U+0075 U+006E U+0074 U+0024
^muts$	m ʏ t s	M Y T S	Dutch	1	muts	U+005E U+006D U+0075 U+0074 U+0073 U+0024
^nacht$	n ɑ x t	N A G T	Dutch	1	nacht	U+005E U+006E U+0061 U+0063 U+0068 U+0074 U+0024
^naaien$	n aː j ə	N A J E	Dutch	1	naaien	U+005E U+006E U+0061 U+0061 U+0069 U+0065 U+006E U+0024
^naakt$	n aː k t	N A K T	Dutch	1	naakt	U+005E U+006E U+0061 U+0061 U+006B U+0074 U+0024
^naald$	n aː l t	N A L T	Dutch	2	naald;naald	U+005E U+006E U+0061 U+0061 U+006C U+0064 U+0024
^naast$	n aː s t	N A S T	Dutch	1	naast	U+005E U+006E U+0061 U+0061 U+0073 U+0074 U+0024
^negen$	n eː ɣ ə	N E G E	Dutch	1	negen	U+005E U+006E U+0065 U+0067 U+0065 U+006E U+0024
^nemen$	n eː m ə	N E M E	Dutch	1	nemen	U+005E U+006E U+0065 U+006D U+0065 U+006E U+0024
^nest$	n ɛ s t	N E S T	Dutch	1	nest	U+005E U+006E U+0065 U+0073 U+0074 U+0024
^nicht$	n ɪ x t	N I G T	Dutch	3	nicht;nicht;nicht	U+005E U+006E U+0069 U+0063 U+0068 U+0074 U+0024
^niezen$	n iː z ə	N I S E	Dutch	1	niezen	U+005E U+006E U+0069 U+0065 U+007A U+0065 U+006E U+0024
^niets$	n iː t s	N I T S	Dutch	1	niets	U+005E U+006E U+0069 U+0065 U+0074 U+0073 U+0024
^nooit$	n oː j t	N U J T	Dutch	1	nooit	U+005E U+006E U+006F U+006F U+0069 U+0074 U+0024
^noemen$	n uː m ə	N Y M E	Dutch	1	noemen	U+005E U+006E U+006F U+0065 U+006D U+0065 U+006E U+0024
^bakken$	b ɑ k ə	P A K E	Dutch	1	bakken	U+005E U+0062 U+0061 U+006B U+006B U+0065 U+006E U+0024
^ballen$	b ɑ l ə	P A L E	Dutch	1	ballen	U+005E U+0062 U+0061 U+006C U+006C U+0065 U+006E U+0024
^balk$	b ɑ l k	P A L K	Dutch	1	balk	U+005E U+0062 U+0061 U+006C U+006B U+0024
^palm$	p ɑ l m	P A L M	Dutch	2	palm;palm	U+005E U+0070 U+0061 U+006C U+006D U+0024
^bank$	b ɑ ŋ k	P A N K	Dutch	1	bank	U+005E U+0062 U+0061 U+006E U+006B U+0024
^baard$	b aː r t	P A R T	Dutch	1	baard	U+005E U+0062 U+0061 U+0061 U+0072 U+0064 U+0024
^paard$	p aː r t	P A R T	Dutch	1	paard	U+005E U+0070 U+0061 U+0061 U+0072 U+0064 U+0024
^bast$	b ɑ s t	P A S T	Dutch	1	bast	U+005E U+0062 U+0061 U+0073 U+0074 U+0024
^baden$	b aː d ə	P A T E	Dutch	1	baden	U+005E U+0062 U+0061 U+0064 U+0065 U+006E U+0024
^bouwen$	b ɑu ʋ ə	P A W E	Dutch	1	bouwen	U+005E U+0062 U+006F U+0075 U+0077 U+0065 U+006E U+0024
^pellen$	p ɛ l ə	P E L E	Dutch	1	pellen	U+005E U+0070 U+0065 U+006C U+006C U+0065 U+006E U+0024
^baby$	b eː b iː	P E P I	Dutch	1	baby	U+005E U+0062 U+0061 U+0062 U+0079 U+0024
^berg$	b ɛ r x	P E R G	Dutch	1	berg	U+005E U+0062 U+0065 U+0072 U+0067 U+0024
^berk$	b ɛ r k	P E R K	Dutch	1	berk	U+005E U+0062 U+0065 U+0072 U+006B U+0024
^beest$	b eː s t	P E S T	Dutch	1	beest	U+005E U+0062 U+0065 U+0065 U+0073 U+0074 U+0024
^bijten$	b ɛi t ə	P E T E	Dutch	1	bijten	U+005E U+0062 U+0069 U+006A U+0074 U+0065 U+006E U+0024
^billen$	b ɪ l ə	P I L E	Dutch	1	billen	U+005E U+0062 U+0069 U+006C U+006C U+0065 U+006E U+0024
