Grapheme	IPA	SCA	LANGUAGES	FREQUENCY	EXAMPLES	CODEPOINTS
^p	p	P	Yaqui	87	pa’aria;pa’ala_bwia;punta;pooso;pojporo	U+005E U+0070
bw	bʷ	P	Yaqui	23	pa’ala_bwia;usi_ju’ubwa_yo’otume;usi_ju’ubwa_yo’otume;ase’ebwa;naka_bwita	U+0062 U+0077
^bw	bʷ	P	Yaqui	48	bwia;bwia;bwe’u_baawe;bwia_emo_yoa;bwichia	U+005E U+0062 U+0077
r	r	R	Yaqui	272	pa’aria;chopo’oria;bawero’aktim;bawero’aktim;ba’a_emo_kuria	U+0072
^r	r	R	Yaqui	33	relpin;rancho;raaya;robonim;reepam	U+005E U+0072
r$	r	R	Yaqui	9	lotor;teneror;alpiler;ejkultoor;suur	U+0072 U+0024
s	s	S	Yaqui	179	teeso;pooso;naposa;usi_ju’ubwa_yo’otume;usi_ju’ubwa_yo’otume	U+0073
^s	s	S	Yaqui	110	see’e;siiba;somo’ichia;sumia;sene’eka	U+005E U+0073
s$	s	S	Yaqui	26	kurues;boes;waakas;kawis;kuupis	U+0073 U+0024
d	d	T	Yaqui	4	seeda;pundiaroa;dudaroa;kandao	U+0064
t	t	T	Yaqui	427	kontinente;kontinente;ba’amojakte;tetmajau;punta	U+0074
^d	d	T	Yaqui	3	dies;dose;dudaroa	U+005E U+0064
^t	t	T	Yaqui	166	toochia;techoa;teeso;tetmajau;teta	U+005E U+0074
ch	tʃ	T	Yaqui	128	toochia;techoa;somo’ichia;ba’akomwechia;meecha	U+0063 U+0068
t$	t	T	Yaqui	19	jamut;jamut;ili_jamut;jamut;kowi_jamut	U+0074 U+0024
^ch	tʃ	T	Yaqui	54	chopo’oria;choki;chi’ila;chi’ila;chukula_katriam	U+005E U+0063 U+0068
o	o	U	Yaqui	611	techoa;chopo’oria;chopo’oria;chopo’oria;kontinente	U+006F
^o	o	U	Yaqui	32	oubam;o’ou;o’ou;o’ou;obeso	U+005E U+006F
o$	o	U	Yaqui	165	teeso;wolpo;pooso;ba’ajeelo;tiempo	U+006F U+0024
oo	oː	U	Yaqui	70	toochia;pooso;toosa;kooni;woo’o	U+006F U+006F
^oo	oː	U	Yaqui	5	ooso;oona;oosam;ooro;oora	U+005E U+006F U+006F
oo$	oː	U	Yaqui	2	too;bichoo	U+006F U+006F U+0024
w	w	W	Yaqui	115	kawi;bawe_mayoa;baawe;bwe’u_baawe;bawero’aktim	U+0077
^w	w	W	Yaqui	82	wolpo;wai;wo’orim;waim_achai;waim_maala	U+005E U+0077
u	u	Y	Yaqui	450	bwe’u_baawe;bauba’a;bauba’a;punta;sumia	U+0075
^u	u	Y	Yaqui	9	usi_ju’ubwa_yo’otume;usi_ju’ubwa_yo’otume;uba;ubba;utte’ak	U+005E U+0075
u$	u	Y	Yaqui	56	tetmajau;naamu;yuku;o’ou;o’ou	U+0075 U+0024
uu	uː	Y	Yaqui	39	tuucha;ili_uusi;kuuna;juube;kuuna	U+0075 U+0075
^uu	uː	Y	Yaqui	7	uusi_beeme;uusi;uusi;uuba;uusi_ju’ubwa_yo’otume	U+005E U+0075 U+0075
-	+	_	Yaqui	4	-ko;-chi;-po;-po	U+002D
_	_	_	Yaqui	213	pa’ala_bwia;bawe_mayoa;bwe’u_baawe;bawe_jikat_bo’oka;bawe_jikat_bo’oka	U+005F
jw	j w	J W	Yaqui	5	tetejwa;tejwa;tetejwa;tejwa;tejwa	U+006A U+0077
kk	k k	K K	Yaqui	12	jekka;wokkoi;mikko’im;kaa_mekka;mekka	U+006B U+006B
ks	k s	K S	Yaqui	6	baksia;jaksa;inyeksionim;mamam_babaksiawa’apo;pu’atom_babaksiawa’apo	U+006B U+0073
kw	k w	K W	Yaqui	4	takwaachi;tamtekwa;chikwatte;mukwame	U+006B U+0077
ll	l l	L L	Yaqui	1	allea	U+006C U+006C
ls	l s	L S	Yaqui	3	kalsetiinim;bolsiom;pulseera	U+006C U+0073
lw	l w	L W	Yaqui	1	jinilwachi	U+006C U+0077
mm	m m	M M	Yaqui	3	tonommea_kikte;tonommea_japte;mammatte	U+006D U+006D
ms	m s	M S	Yaqui	2	kumsakam;bamse	U+006D U+0073
mw	m w	M W	Yaqui	2	ba’akomwechia;ta’ata_aman_komwechebetana	U+006D U+0077
nn	n n	N N	Yaqui	1	tenne	U+006E U+006E
ns	n s	N S	Yaqui	11	kanso;insekto;ronse;onse;kinse	U+006E U+0073
nw	n w	N W	Yaqui	3	joronwom;ama_yeyenwame;binwatu	U+006E U+0077
bb	b b	P P	Yaqui	1	ubba	U+0062 U+0062
pp	p p	P P	Yaqui	10	tappla;koppre;jippue;jippue;jippue	U+0070 U+0070
ps	p s	P S	Yaqui	5	jiapsi;jiapsa;kaba_jiapsi;jiapsi;jiapsi	U+0070 U+0073
pw	p w	P W	Yaqui	1	jujupwame	U+0070 U+0077
rw	r w	R W	Yaqui	1	sorwo	U+0072 U+0077
ss	s s	S S	Yaqui	6	pusse’ebem;bwassuma;nassa’akaria;bwassuma;nassuawame	U+0073 U+0073
tt	t t	T T	Yaqui	26	chikwatte;utte’ak;kaa_utte’ak;jittoa;lottila	U+0074 U+0074
tw	t w	T W	Yaqui	6	batwe;kutwaate;ketwo_bwa’ame;ketwi_bwa’ame;jibwitwojo’oria	U+0074 U+0077
